;year;language;geonames_name;geonames_country;geonames_id;geonames_lat;geonames_lng;weight;country_codes;germany;map_year;region_country_name;pozn.
24226;1962;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
21018;1962;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
18028;1962;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1960;Slovenia;
24448;1962;ger;Reinbek;Germany;2848845;53.51703;X.88;0.3333333333333333;DEU;West Germany;1960;West Germany;
20919;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
6031;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
9662;1962;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
4320;1962;swe;Stockholm;Sweden;2673730;59.32938;18.06871;1.0;SWE;;1960;Sweden;
16884;1962;pol;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
15611;1962;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1960;Hungary;
23287;1962;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.3333333333333333;DEU;East Germany;1960;East Germany;
23288;1962;ger;Jena;Germany;2895044;50.92878;XI.99;0.3333333333333333;DEU;East Germany;1960;East Germany;
27076;1962;eng;Getzville;United States;5118476;43.02395;-78.76781;0.5;USA;;1960;United States;
23289;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;0.3333333333333333;DEU;East Germany;1960;East Germany;
8724;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
27106;1962;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1960;United States;
18158;1962;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
18136;1962;pol;Katowice;Poland;3096472;50.25841;19.02754;1.0;POL;;1960;Poland;
5189;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
913;1962;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1960;United States;
23295;1962;ger;Leipzig;Germany;2879139;51.33962;12.37129;0.3333333333333333;DEU;East Germany;1960;East Germany;
23296;1962;ger;Jena;Germany;2895044;50.92878;XI.99;0.3333333333333333;DEU;East Germany;1960;East Germany;
20003;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
23297;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;0.3333333333333333;DEU;East Germany;1960;East Germany;
23299;1962;ger;Gßtersloh;Germany;2913366;51.90693;8.37853;0.5;DEU;West Germany;1960;West Germany;
27326;1962;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;West Germany;1960;West Germany;East Germany
23300;1962;ger;Hamburg;Germany;2911298;53.55073;9.99302;0.5;DEU;West Germany;1960;West Germany;
7360;1962;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1960;Japan;
18705;1962;ukr;Kyiv;Ukraine;703448;50.45466;30.5238;1.0;UKR;;1960;Ukraine;
5798;1962;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1960;Italy;
11753;1962;rum;Bucharest;Romania;683506;44.43225;26.10626;1.0;ROU;;1960;Romania;
9016;1962;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
3899;1962;ger;Dresden;Germany;2935022;51.05089;13.73832;1.0;DEU;West Germany;1960;West Germany;East Germany
12725;1962;ger;Charlottenburg;Germany;2940187;52.51667;13.28333;1.0;DEU;West Germany;1960;West Germany;East Germany
248;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
18224;1962;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
4281;1962;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
254;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
19805;1962;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1960;Japan;
8712;1962;rus;Preťov;Slovakia;723819;48.99839;21.23393;1.0;SVK;;1960;Slovakia;
21490;1962;ita;Rome;Italy;3169070;41.89193;12.51133;0.5;ITA;;1960;Italy;
21489;1962;ita;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1960;Czech Republic;
11815;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
16347;1962;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
7020;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;West Germany;1960;West Germany;East Germany
17438;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
19860;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;West Germany;1960;West Germany;East Germany
27506;1962;fre;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
17436;1962;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
4284;1962;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
16965;1962;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
10766;1962;swe;Stockholm;Sweden;2673730;59.32938;18.06871;1.0;SWE;;1960;Sweden;
24534;1962;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1960;Hungary;
2618;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
15625;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
4292;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
18236;1962;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
2189;1962;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;East Germany;1960;East Germany;
9082;1962;slv;Maribor;Slovenia;3195506;46.55472;15.64667;1.0;SVN;;1960;Slovenia;
7011;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
16922;1962;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
26538;1962;pol;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;West Germany;1960;West Germany;East Germany
15623;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
26543;1962;chi;Jingzhou;China;1805540;30.35028;112.19028;1.0;CHN;;1960;China;
19811;1962;por;Rio de Janeiro;Brazil;3451190;-22.90642;-43.18223;1.0;BRA;;1960;Brazil;
5169;1962;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1960;Russia;
3890;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
8588;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
20364;1962;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;West Germany;1960;West Germany;East Germany
7350;1962;jpn;Tokyo;Japan;1850147;35.6895;139.69171;1.0;JPN;;1960;Japan;
3894;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
2778;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
261;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
10859;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
25306;1962;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.5;DEU;West Germany;1960;West Germany;
9519;1962;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
24128;1962;ukr;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1960;Czech Republic;
10331;1962;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
17872;1962;ger;Leipzig;Germany;2879139;51.33962;12.37129;1.0;DEU;West Germany;1960;West Germany;East Germany
175;1962;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
11149;1962;eng;New York;United States;5128581;40.71427;-74.00597;1.0;USA;;1960;United States;
266;1962;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
18206;1962;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
24105;1962;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
24129;1962;ukr;Preťov;Slovakia;723819;48.99839;21.23393;0.5;SVK;;1960;Slovakia;
21469;1962;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
15617;1962;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
2595;1962;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
25522;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
2593;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;0.5;DEU;East Germany;1960;East Germany;
3;1962;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
5192;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
24104;1962;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
16935;1962;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
16963;1962;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
24450;1962;ger;Berlin;Germany;2950159;52.52437;13.41053;0.3333333333333333;DEU;West Germany;1960;West Germany;East Germany
2592;1962;ger;Wilhelmsruh;Germany;2808664;52.5871;13.36855;0.5;DEU;East Germany;1960;East Germany;
18211;1962;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
176;1962;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
26609;1962;pol;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;West Germany;1960;West Germany;East Germany
26611;1962;wen;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;West Germany;1960;West Germany;East Germany
20543;1962;hun;Budapest;Hungary;3054643;47.49835;19.04045;1.0;HUN;;1960;Hungary;
25849;1962;eng;New Canaan;United States;4839319;41.14676;-73.49484;1.0;USA;;1960;United States;
7532;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
19876;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
23452;1963;ger;Salzburg;Austria;2766824;47.79941;13.04399;0.2;AUT;;1960;Austria;
25251;1963;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;0.5;NLD;;1960;Netherlands;
4824;1963;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
2199;1963;ita;Rome;Italy;3169070;41.89193;12.51133;1.0;ITA;;1960;Italy;
23449;1963;ger;Hamburg;Germany;2911298;53.55073;9.99302;0.2;DEU;West Germany;1960;West Germany;
23450;1963;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;0.2;CHE;;1960;Switzerland ger;
25252;1963;dut;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1960;Czech Republic;
15346;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
24451;1963;ger;Zurich;Switzerland;2657896;47.36667;VIII.55;0.5;CHE;;1960;Switzerland ger;
10265;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
17334;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
2110;1963;bul;Sofia;Bulgaria;727011;42.69751;23.32415;1.0;BGR;;1960;Bulgaria;
15541;1963;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
24452;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;0.5;DEU;;1960;East Germany;
23453;1963;ger;Gßtersloh;Germany;2913366;51.90693;8.37853;0.2;DEU;West Germany;1960;West Germany;
15944;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
2115;1963;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
11393;1963;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1960;Italy;
22690;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
2353;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
7119;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;West Germany;1960;West Germany;East Germany
17333;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
15561;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
24400;1963;eng;Mattituck;United States;5126239;40.99121;-72.53425;0.25;USA;;1960;United States;
2477;1963;swe;Gßtersloh;Germany;2913366;51.90693;8.37853;1.0;DEU;West Germany;1960;West Germany;
23356;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
10515;1963;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
6118;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
15633;1963;slv;Ljubljana;Slovenia;3196359;46.05108;14.50513;1.0;SVN;;1960;Slovenia;
3091;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
25309;1963;ger;Aarau;Switzerland;2661881;47.39254;8.04422;0.3333333333333333;CHE;;1960;Switzerland ger;
4886;1963;ita;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
20606;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
25308;1963;ger;Frankfurt am Main;Germany;2925533;50.11552;8.68417;0.3333333333333333;DEU;;1960;West Germany;
3075;1963;slo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
11495;1963;rum;Bucharest;Romania;683506;44.43225;26.10626;1.0;ROU;;1960;Romania;
2773;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
2766;1963;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
9080;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
809;1963;rus;St Petersburg;Russia;498817;59.93863;30.31413;1.0;RUS;;1960;Russia;
23155;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
7577;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
23156;1963;swe;Gothenburg;Sweden;2711537;57.70716;11.96679;1.0;SWE;;1960;Sweden;
28;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
25307;1963;ger;Aarau;Switzerland;2661881;47.38878;8.04826;0.3333333333333333;CHE;;1960;Switzerland ger;
6993;1963;fre;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
11504;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
7173;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
24402;1963;eng;Moscow;Russia;524901;55.75222;37.61556;0.25;RUS;;1960;Russia;
19759;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
19926;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
7008;1963;ger;SchÜneberg;Germany;2836788;52.46667;13.35;1.0;DEU;West Germany;1960;West Germany;East Germany
24401;1963;eng;Toronto;Canada;6167865;43.70011;-79.4163;0.25;CAN;;1960;Canada;
24399;1963;eng;New York;United States;5128581;40.71427;-74.00597;0.25;USA;;1960;United States;
20563;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
20618;1963;ger;Munich;Germany;2867714;48.13743;11.57549;1.0;DEU;West Germany;1960;West Germany;
8699;1963;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
17350;1963;epo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
6116;1963;rum;Bucharest;Romania;683506;44.43225;26.10626;1.0;ROU;;1960;Romania;
3196;1963;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
15868;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
23341;1963;ger;Nuremberg;Germany;2861650;49.45421;11.07752;1.0;DEU;West Germany;1960;West Germany;
7139;1963;ger;SchÜneberg;Germany;2836788;52.46667;13.35;1.0;DEU;West Germany;1960;West Germany;East Germany
3194;1963;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
15733;1963;fre;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
3193;1963;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
17017;1963;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
23331;1963;ger;Gßtersloh;Germany;2913366;51.90693;8.37853;1.0;DEU;;1960;West Germany;
15870;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
915;1963;epo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
16896;1963;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
6909;1963;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
8921;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
2121;1963;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
15371;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
2308;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
20491;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
19604;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
1122;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
2474;1963;pol;Krakow;Poland;3094802;50.06143;19.93658;1.0;POL;;1960;Poland;
11713;1963;fin;Helsinki;Finland;658225;60.16952;24.93545;1.0;FIN;;1960;Finland;
20306;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
791;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
13913;1963;rum;Bucharest;Romania;683506;44.43225;26.10626;1.0;ROU;;1960;Romania;
22973;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
11711;1963;est;Tallinn;Estonia;588409;59.43696;24.75353;1.0;EST;;1960;Estonia;
22974;1963;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
2786;1963;ukr;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
9067;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
19780;1963;dut;The Hague;Netherlands;2747373;52.07667;4.29861;1.0;NLD;;1960;Netherlands;
18837;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
21540;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
745;1963;spa;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
17720;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
1160;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
10974;1963;ger;Stuttgart;Germany;2825297;48.78232;9.17702;1.0;DEU;West Germany;1960;West Germany;
4916;1963;pol;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
9501;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
1163;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
3801;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
15161;1963;hun;Miskolc;Hungary;717582;48.10306;20.77806;1.0;HUN;;1960;Hungary;
4568;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
179;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
21250;1963;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
11424;1963;lav;Riga;Latvia;456172;56.946;24.10589;1.0;LVA;;1960;Latvia;
4426;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
14223;1963;slo;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
18982;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
4552;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
14109;1963;fin;Helsinki;Finland;658225;60.16952;24.93545;1.0;FIN;;1960;Finland;
4903;1963;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
16343;1963;fre;Paris;France;2988507;48.85341;II.88;1.0;FRA;;1960;France;
11755;1963;rum;Chisinau;Moldova;618426;47.00556;28.8575;1.0;MDA;;1960;Moldova;
3791;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
9420;1963;ger;Bern;Switzerland;2661552;46.94809;7.44744;1.0;CHE;;1960;Switzerland ger;
20984;1963;epo;KroměříŞ;Czechia;3072649;49.29785;17.39312;1.0;CZE;;1960;Czech Republic;
20985;1963;fre;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
20286;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
2645;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
6027;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
20807;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
7274;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
16272;1963;ger;Liberec;Czechia;3071961;50.76711;15.05619;1.0;CZE;;1960;Czech Republic;
21673;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
338;1963;slo;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
18979;1963;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;1.0;NLD;;1960;Netherlands;
21672;1963;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
10987;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
4410;1963;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
1161;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
1162;1963;ger;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
7279;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;1.0;SVK;;1960;Slovakia;
10980;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
14517;1963;eng;Prague;Czechia;3067696;50.08804;14.42076;1.0;CZE;;1960;Czech Republic;
3857;1963;ger;KÜpenick;Germany;2885656;52.4455;13.57455;1.0;DEU;East Germany;1960;East Germany;
2648;1963;heb;Tel Aviv;Israel;293397;32.08088;34.78057;1.0;ISR;;1960;Israel;
27550;1963;eng;New York;United States;5128581;40.71427;-74.00597;0.5;USA;;1960;United States;
21078;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
24617;1963;hun;Budapest;Hungary;3054643;47.49835;19.04045;0.5;HUN;;1960;Hungary;
11747;1963;pol;Warsaw;Poland;756135;52.22977;21.01178;1.0;POL;;1960;Poland;
10830;1963;ger;Berlin;Germany;2950159;52.52437;13.41053;1.0;DEU;East Germany;1960;East Germany;
11401;1963;ita;Milan;Italy;3173435;45.46427;9.18951;1.0;ITA;;1960;Italy;
21101;1963;rus;Moscow;Russia;524901;55.75222;37.61556;1.0;RUS;;1960;Russia;
21470;1963;eng;London;United Kingdom;2643743;51.50853;-0.12574;1.0;GBR;;1960;United Kingdom;
21468;1963;dut;Amsterdam;Netherlands;2759794;52.37403;4.88969;0.5;NLD;;1960;Netherlands;
21251;1963;hun;Bratislava;Slovakia;3060972;48.14816;17.10674;0.5;SVK;;1960;Slovakia;
10828;1963;est;Tallinn;Estonia;588409;59.43696;24.75353;1.0;EST;;1960;Estonia;
21467;1963;dut;Prague;Czechia;3067696;50.08804;14.42076;0.5;CZE;;1960;Czech Republic;
26639;1963;wen;Bautzen;Germany;2951881;51.18035;14.43494;1.0;DEU;West Germany;1960;West Germany;East Germany
