,year,geonames_name,geonames_country,geonames_id,geonames_lat,geonames_lng,weight,country_codes,map_year,historical_coutry_name
8207,1997,Rome,Italy,3169070,41.89193,12.51133,1.0,ITA,1994,Italy
12388,1997,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
22515,1997,Pordenone,Italy,3170147,45.95689,12.66051,0.5,ITA,1994,Italy
7785,1997,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1994,Italy
19483,1997,Bucharest,Romania,683506,44.43225,26.10626,1.0,ROU,1994,Romania
1852,1997,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1994,Romania
4179,1997,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1994,Slovenia
7969,1997,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1994,Germany
3915,1997,Valencia,Spain,2509954,39.46975,-0.37739,1.0,ESP,1994,Spain
25665,1997,Hopewell,United States,4764826,37.30432,-77.2872,0.25,USA,1994,United States
7268,1997,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
7806,1997,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1994,Hungary
12762,1997,Athens,Greece,264371,37.98376,23.72784,1.0,GRC,1994,Greece
10430,1997,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1994,Slovenia
153,1997,Geneva,Switzerland,2660646,46.20222,6.14569,0.5,CHE,1994,
152,1997,Karlovy Vary,Czechia,3073803,50.23271,12.87117,0.5,CZE,1994,Czech Republic
4176,1997,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1994,Slovenia
27050,1997,Minneapolis,United States,5037649,44.97997,-93.26384,1.0,USA,1994,United States
16183,1997,Seoul,South Korea,1835848,37.566,126.9784,1.0,KOR,1994,"Korea, Republic of"
13242,1997,Tehran,Iran,112931,35.69439,51.42151,1.0,IRN,1994,Iran
22514,1997,Padua,Italy,3171728,45.40797,11.88586,0.5,ITA,1994,Italy
7994,1997,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1994,Germany
12316,1997,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1994,Germany
6420,1997,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
16120,1997,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
21546,1997,Budapest,Hungary,3054643,47.49835,19.04045,0.5,HUN,1994,Hungary
15325,1997,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
4747,1997,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
20172,1997,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1994,Czech Republic
13167,1997,Oslo,Norway,3143244,59.91273,10.74609,1.0,NOR,1994,Norway
512,1997,Reinbek,Germany,2848845,53.51703,10.2488,1.0,DEU,1994,Germany
15550,1997,Toulouse,France,2972315,43.60426,1.44367,1.0,FRA,1994,France
18683,1997,Bogotá,Colombia,3688689,4.60971,-74.08175,1.0,COL,1994,Colombia
19547,1997,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1994,Germany
7995,1997,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1994,Germany
15327,1997,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1994,Germany
17067,1997,Brandýs nad Labem-Stará Boleslav,Czechia,3078837,50.18709,14.66326,1.0,CZE,1994,Czech Republic
25666,1998,London,United Kingdom,2643743,51.50853,-0.12574,0.3333333333333333,GBR,1994,United Kingdom
982,1998,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1994,United Kingdom
21441,1998,New Haven,United States,4839366,41.30815,-72.92816,1.0,USA,1994,United States
21548,1998,Frankfurt am Main,Germany,2925533,50.11552,8.68417,0.3333333333333333,DEU,1994,Germany
5739,1998,Budapest,Hungary,3054643,47.49835,19.04045,0.5,HUN,1994,Hungary
27591,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
25667,1998,Boston,United States,4930956,42.35843,-71.05977,0.3333333333333333,USA,1994,United States
2944,1998,Hässleholm,Sweden,2707399,56.15905,13.76638,1.0,SWE,1994,Sweden
19473,1998,Tel Aviv,Israel,293397,32.08088,34.78057,1.0,ISR,1994,Israel
21550,1998,Salzburg,Austria,2766824,47.79941,13.04399,0.3333333333333333,AUT,1994,Austria
5753,1998,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1994,Czech Republic
5738,1998,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1994,Czech Republic
21530,1998,Evanston,United States,4891382,42.04114,-87.69006,1.0,USA,1994,Czech Republic
25668,1998,Toronto,Canada,6167865,43.70011,-79.4163,0.3333333333333333,CAN,1994,Canada
980,1998,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1994,Canada
187,1998,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1994,Canada
5754,1998,Budapest,Hungary,3054643,47.49835,19.04045,0.5,HUN,1994,Hungary
27419,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
23230,1998,Madrid,Spain,3117735,40.4165,-3.70256,0.5,ESP,1994,Spain
21549,1998,Aarau,Switzerland,2661881,47.38878,8.04826,0.3333333333333333,CHE,1994,
27432,1998,Tel Aviv,Israel,293397,32.08088,34.78057,1.0,ISR,1994,Israel
27545,1998,Zurich,Switzerland,2657896,47.36667,8.55,1.0,CHE,1994,
23229,1998,Barcelona,Spain,3128760,41.38879,2.15899,0.5,ESP,1994,
26416,1998,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1994,Taiwan
23703,1998,New York,United States,5128581,40.71427,-74.00597,0.5,USA,1994,Taiwan
4134,1998,Lublin,Poland,765876,51.25,22.56667,0.5,POL,1994,Poland
4135,1998,Warsaw,Poland,756135,52.22977,21.01178,0.5,POL,1994,Poland
4162,1998,Sibiu,Romania,667268,45.8,24.15,1.0,ROU,1994,Romania
4172,1998,Maribor,Slovenia,3195506,46.55472,15.64667,1.0,SVN,1994,Slovenia
4174,1998,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1994,Slovenia
3307,1998,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1994,Germany
26160,1998,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1994,Taiwan
24937,1998,Mexico City,Mexico,3530597,19.42847,-99.12766,0.5,MEX,1994,Mexico
4177,1998,Koper,Slovenia,3197753,45.54694,13.72944,1.0,SVN,1994,Mexico
3619,1998,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1994,Mexico
3330,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
22104,1998,Vienna,Austria,2761369,48.20849,16.37208,0.5,AUT,1994,Austria
22105,1998,Munich,Germany,2867714,48.13743,11.57549,0.5,DEU,1994,Germany
4191,1998,Madrid,Spain,3117735,40.4165,-3.70256,1.0,ESP,1994,Spain
24936,1998,Barcelona,Spain,3128760,41.38879,2.15899,0.5,ESP,1994,Spain
22072,1998,Salzburg,Austria,2766824,47.79941,13.04399,0.3333333333333333,AUT,1994,Austria
26150,1998,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1994,Taiwan
22071,1998,Frankfurt am Main,Germany,2925533,50.11552,8.68417,0.3333333333333333,DEU,1994,Germany
4086,1998,Rome,Italy,3169070,41.89193,12.51133,1.0,ITA,1994,Italy
4087,1998,Rome,Italy,3169070,41.89193,12.51133,1.0,ITA,1994,Italy
4088,1998,Rome,Italy,3169070,41.89193,12.51133,1.0,ITA,1994,Italy
4869,1998,Grenoble,France,3014728,45.17869,5.71479,1.0,FRA,1994,France
1779,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
22661,1998,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1994,Czech Republic
26813,1998,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1994,Taiwan
22660,1998,Hanau,Germany,2911007,50.13423,8.91418,0.5,DEU,1994,Germany
3253,1998,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1994,Germany
474,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
3260,1998,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1994,Germany
22612,1998,Guadarrama,Spain,3121058,40.6727,-4.08949,0.5,ESP,1994,Spain
22611,1998,Madrid,Spain,3117735,40.4165,-3.70256,0.5,ESP,1994,Spain
22070,1998,Aarau,Switzerland,2661881,47.38878,8.04826,0.3333333333333333,CHE,1994,
26757,1998,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1994,Taiwan
4229,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
3630,1998,Seoul,South Korea,1835848,37.566,126.9784,1.0,KOR,1994,"Korea, Republic of"
4246,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
26626,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
26475,1998,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1994,Austria
26470,1998,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1994,Taiwan
20856,1998,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
24764,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
24662,1998,Bath,United Kingdom,2656173,51.3751,-2.36172,0.2,GBR,1994,United Kingdom
24663,1998,Thorndike,United States,4980683,44.57813,-69.27588,0.2,USA,1994,United States
24654,1998,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1994,United Kingdom
24664,1998,London,United Kingdom,2643743,51.50853,-0.12574,0.2,GBR,1994,United Kingdom
20842,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
24666,1998,Boston,United States,4930956,42.35843,-71.05977,0.2,USA,1994,United States
22310,1998,Tallinn,Estonia,588409,59.43696,24.75353,1.0,EST,1994,Estonia
22264,1998,Damascus,Syria,170654,33.5102,36.29128,1.0,SYR,1994,Syria
20826,1998,Damascus,Syria,170654,33.5102,36.29128,1.0,SYR,1994,Syria
24751,1998,Paris,France,2988507,48.85341,2.3488,0.5,FRA,1994,France
24665,1998,New York,United States,5128581,40.71427,-74.00597,0.2,USA,1994,France
4648,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
24653,1998,New York,United States,5128581,40.71427,-74.00597,0.5,USA,1994,Austria
22344,1998,Munich,Germany,2867714,48.13743,11.57549,0.5,DEU,1994,Germany
531,1998,Reinbek,Germany,2848845,53.51703,10.2488,1.0,DEU,1994,Germany
22146,1998,Chicago,United States,4887398,41.85003,-87.65005,1.0,USA,1994,United States
4282,1998,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1994,Poland
4308,1998,Ostrava,Czechia,3068799,49.83465,18.28204,1.0,CZE,1994,Czech Republic
4702,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
22405,1998,Belgrade,Serbia,792680,44.80401,20.46513,1.0,SRB,1994,Serbia
22396,1998,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1994,Serbia
24568,1998,Moscow,Russia,524901,55.75222,37.61556,0.5,RUS,1994,Russia
24569,1998,Minsk,Belarus,625144,53.9,27.56667,0.5,BLR,1994,Byelarus
26535,1998,Taipei,Taiwan,1668341,25.04776,121.53185,1.0,TWN,1994,Taiwan
22356,1998,Tehran,Iran,112931,35.69439,51.42151,1.0,IRN,1994,Iran
4452,1998,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1994,Poland
22354,1998,Oslo,Norway,3143244,59.91273,10.74609,0.5,NOR,1994,Norway
22353,1998,Trondheim,Norway,3133880,63.43049,10.39506,0.5,NOR,1994,Norway
22345,1998,Vienna,Austria,2761369,48.20849,16.37208,0.5,AUT,1994,Austria
4738,1998,Dachau,Germany,2939623,48.26,11.43402,1.0,DEU,1994,Germany
4980,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
3633,1998,Tel Aviv,Israel,293397,32.08088,34.78057,1.0,ISR,1994,Israel
26937,1998,Riga,Latvia,456172,56.946,24.10589,0.5,LVA,1994,Latvia
21354,1998,Munich,Germany,2867714,48.13743,11.57549,0.5,DEU,1994,Germany
348,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
5554,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
23104,1998,New York,United States,5128581,40.71427,-74.00597,0.5,USA,1994,Czech Republic
21344,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
23103,1998,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1994,Czech Republic
21355,1998,Vienna,Austria,2761369,48.20849,16.37208,0.5,AUT,1994,Austria
5540,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
19881,1998,Ankara,Turkey,323786,39.91987,32.85427,1.0,TUR,1994,Turkey
19884,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
19945,1998,Český Krumlov,Czechia,3077889,48.81091,14.31521,1.0,CZE,1994,Czech Republic
752,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
23046,1998,Pardubice,Czechia,3068582,50.04075,15.77659,0.5,CZE,1994,Czech Republic
23045,1998,Leipzig,Germany,2879139,51.33962,12.37129,0.5,DEU,1994,Germany
5539,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
342,1998,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1994,Slovenia
5570,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
5579,1998,Helsinki,Finland,658225,60.16952,24.93545,1.0,FIN,1994,Finland
23208,1998,Paris,France,2988507,48.85341,2.3488,0.5,FRA,1994,France
23207,1998,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1994,Czech Republic
3050,1998,Bucharest,Romania,683506,44.43225,26.10626,1.0,ROU,1994,Romania
5688,1998,Leipzig,Germany,2879139,51.33962,12.37129,1.0,DEU,1994,Germany
21407,1998,Izabelin,Poland,7535582,52.29992,20.81729,1.0,POL,1994,Poland
5678,1998,Leipzig,Germany,2879139,51.33962,12.37129,1.0,DEU,1994,Germany
3057,1998,Bucharest,Romania,683506,44.43225,26.10626,1.0,ROU,1994,Romania
5641,1998,Erlangen,Germany,2929567,49.59099,11.00783,1.0,DEU,1994,Germany
5633,1998,Leipzig,Germany,2879139,51.33962,12.37129,1.0,DEU,1994,Germany
19741,1998,Altea,Spain,2521804,38.59885,-0.05139,1.0,ESP,1994,Germany
19749,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
294,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
304,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
5592,1998,Helsinki,Finland,658225,60.16952,24.93545,1.0,FIN,1994,Finland
2380,1998,Birmingham,United Kingdom,2655603,52.48142,-1.89983,1.0,GBR,1994,United Kingdom
3112,1998,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1994,Germany
19969,1998,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1994,Germany
27195,1998,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1994,United Kingdom
27194,1998,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1994,United Kingdom
4031,1998,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1994,United Kingdom
22848,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
24750,1998,Milan,Italy,3173435,45.46427,9.18951,0.5,ITA,1994,Italy
22817,1998,Munich,Germany,2867714,48.13743,11.57549,0.5,DEU,1994,Germany
22816,1998,Vienna,Austria,2761369,48.20849,16.37208,0.5,AUT,1994,Austria
1403,1998,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1994,Germany
440,1998,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1994,Germany
5181,1998,Colombo,Sri Lanka,1248991,6.93548,79.84868,1.0,LKA,1994,Germany
1416,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
1823,1998,Tokyo,Japan,1850147,35.6895,139.69171,1.0,JPN,1994,Japan
4063,1998,Split,Croatia,3190261,43.50891,16.43915,1.0,HRV,1994,Croatia
21988,1998,Brno,Czechia,3078610,49.19522,16.60796,0.5,CZE,1994,Czech Republic
21989,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,0.5,SVK,1994,Austria
20353,1998,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1994,Austria
26938,1998,Vilnius,Lithuania,593116,54.68916,25.2798,0.5,LTU,1994,Lithuania
24047,1998,Evanston,United States,4891382,42.04114,-87.69006,0.5,USA,1994,Lithuania
23702,1998,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1994,United Kingdom
24046,1998,London,United Kingdom,2643743,51.50853,-0.12574,0.5,GBR,1994,United Kingdom
21913,1998,Warsaw,Poland,756135,52.22977,21.01178,0.5,POL,1994,Poland
25949,1998,Evanston,United States,4891382,42.04114,-87.69006,1.0,USA,1994,Poland
1193,1998,Aarhus,Denmark,2624652,56.15674,10.21076,1.0,DNK,1994,Denmark
1198,1998,Brussels,Belgium,2800866,50.85045,4.34878,1.0,BEL,1994,Belgium
3686,1998,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1994,United Kingdom
25980,1998,Berkeley,United States,5327684,37.87159,-122.27275,1.0,USA,1994,United States
5425,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
20090,1998,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1994,Czech Republic
20091,1998,Děčín,Czechia,3077244,50.78215,14.21478,0.5,CZE,1994,Czech Republic
20104,1998,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1994,United Kingdom
4004,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
27091,1998,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1994,Austria
21903,1998,Berlin,Germany,2950159,52.52437,13.41053,0.5,DEU,1994,Germany
21904,1998,Frankfurt am Main,Germany,2925533,50.11552,8.68417,0.5,DEU,1994,Germany
21912,1998,Izabelin,Poland,7535582,52.29992,20.81729,0.5,POL,1994,Poland
4013,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
20200,1998,New York,United States,5128581,40.71427,-74.00597,1.0,USA,1994,Austria
22822,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
0,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
6351,1998,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1994,United Kingdom
13729,1998,Istanbul,Turkey,745044,41.01384,28.94966,1.0,TUR,1994,Turkey
12373,1998,Juva,Finland,655253,61.9,27.85,0.3333333333333333,FIN,1994,Finland
12372,1998,Porvoo,Finland,660561,60.39233,25.66507,0.3333333333333333,FIN,1994,Finland
8383,1998,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1994,Finland
12502,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
9714,1998,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1994,Germany
9718,1998,Munich,Germany,2867714,48.13743,11.57549,1.0,DEU,1994,Germany
15857,1998,Prague,Czechia,3067696,50.08804,14.42076,0.5,CZE,1994,Czech Republic
15858,1998,Děčín,Czechia,3077244,50.78215,14.21478,0.5,CZE,1994,Czech Republic
12048,1998,Nanning,China,1799869,22.81667,108.31667,1.0,CHN,1994,China
12093,1998,Nanning,China,1799869,22.81667,108.31667,1.0,CHN,1994,China
13745,1998,Istanbul,Turkey,745044,41.01384,28.94966,1.0,TUR,1994,Turkey
11989,1998,Damascus,Syria,170654,33.5102,36.29128,1.0,SYR,1994,Syria
12131,1998,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1994,Syria
12137,1998,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1994,Syria
6318,1998,Amsterdam,Netherlands,2759794,52.37403,4.88969,1.0,NLD,1994,Netherlands
12152,1998,Copenhagen,Denmark,2618425,55.67594,12.56553,1.0,DNK,1994,Netherlands
15871,1998,Tel Aviv,Israel,293397,32.08088,34.78057,1.0,ISR,1994,Israel
12335,1998,Tallinn,Estonia,588409,59.43696,24.75353,1.0,EST,1994,Estonia
18347,1998,Passau,Germany,2855328,48.5665,13.43122,1.0,DEU,1994,Austria
16247,1998,Bucharest,Romania,683506,44.43225,26.10626,1.0,ROU,1994,Romania
12611,1998,Tehran,Iran,112931,35.69439,51.42151,1.0,IRN,1994,Iran
12893,1998,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
16787,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
8085,1998,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
9798,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
13324,1998,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1994,Poland
8309,1998,Izabelin,Poland,7535582,52.29992,20.81729,1.0,POL,1994,Poland
6297,1998,Nanjing,China,1799962,32.06167,118.77778,1.0,CHN,1994,China
12374,1998,Helsinki,Finland,658225,60.16952,24.93545,0.3333333333333333,FIN,1994,Finland
15297,1998,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1994,Slovenia
12877,1998,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
7185,1998,Tel Aviv,Israel,293397,32.08088,34.78057,1.0,ISR,1994,Israel
9628,1998,Seoul,South Korea,1835848,37.566,126.9784,1.0,KOR,1994,"Korea, Republic of"
6938,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
12407,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
13128,1998,Seoul,South Korea,1835848,37.566,126.9784,1.0,KOR,1994,"Korea, Republic of"
13388,1998,Bucharest,Romania,683506,44.43225,26.10626,1.0,ROU,1994,Romania
5821,1998,Vilnius,Lithuania,593116,54.68916,25.2798,1.0,LTU,1994,Lithuania
9663,1998,Bratislava,Slovakia,3060972,48.14816,17.10674,1.0,SVK,1994,Austria
12848,1998,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
5887,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
17826,1998,London,United Kingdom,2643743,51.50853,-0.12574,1.0,GBR,1994,United Kingdom
10044,1998,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
9681,1998,Antwerp,Belgium,2803138,51.22047,4.40026,0.5,BEL,1994,Belgium
9682,1998,Rotterdam,Netherlands,2747891,51.9225,4.47917,0.5,NLD,1994,Netherlands
5869,1998,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1994,Poland
15831,1998,Weinheim,Germany,2812174,49.54887,8.66697,1.0,DEU,1994,Germany
18597,1998,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
9690,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
13045,1998,Milan,Italy,3173435,45.46427,9.18951,1.0,ITA,1994,Italy
5857,1998,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1994,Poland
8114,1998,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
13708,1998,Istanbul,Turkey,745044,41.01384,28.94966,1.0,TUR,1994,Turkey
5846,1998,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1994,Poland
12692,1998,Frankfurt am Main,Germany,2925533,50.11552,8.68417,1.0,DEU,1994,Germany
12378,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
16282,1998,Warsaw,Poland,756135,52.22977,21.01178,1.0,POL,1994,Poland
9696,1998,Weinheim,Germany,2812174,49.54887,8.66697,1.0,DEU,1994,Germany
16279,1998,Leipzig,Germany,2879139,51.33962,12.37129,1.0,DEU,1994,Germany
8894,1998,Tokyo,Japan,1850147,35.6895,139.69171,1.0,JPN,1994,Japan
18312,1998,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1994,Slovenia
5830,1998,Oslo,Norway,3143244,59.91273,10.74609,1.0,NOR,1994,Norway
13513,1998,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1994,Norway
13492,1998,Barcelona,Spain,3128760,41.38879,2.15899,1.0,ESP,1994,Norway
13010,1998,Milan,Italy,3173435,45.46427,9.18951,1.0,ITA,1994,Italy
8349,1998,Ljubljana,Slovenia,3196359,46.05108,14.50513,1.0,SVN,1994,Slovenia
15002,1998,Berlin,Germany,2950159,52.52437,13.41053,1.0,DEU,1994,Germany
17105,1998,Prague,Czechia,3067696,50.08804,14.42076,1.0,CZE,1994,Czech Republic
6417,1998,Budapest,Hungary,3054643,47.49835,19.04045,1.0,HUN,1994,Hungary
12953,1998,Milan,Italy,3173435,45.46427,9.18951,1.0,ITA,1994,Italy
13199,1998,Oslo,Norway,3143244,59.91273,10.74609,1.0,NOR,1994,Norway
12071,1998,Nanning,China,1799869,22.81667,108.31667,1.0,CHN,1994,China
16937,1998,Paris,France,2988507,48.85341,2.3488,1.0,FRA,1994,France
13186,1998,Trondheim,Norway,3133880,63.43049,10.39506,1.0,NOR,1994,Norway
12927,1998,Reykjavik,Iceland,3413829,64.13548,-21.89541,1.0,ISL,1994,Norway
